"St. Vincent of Walla Walla","TEFAP","12/22/2009","BMAC","VEG. SOUP:14:266,TOMATOES:10:270,STEW:10:430,BEANS, G.N.:13:338,PEARS:10:270,WALNUTS:15:375,INSTANT MILK:10:202,GREEN BEANS:4:108,586:4:110,EGG NOODLES:15:180,SLI. POTATOES:3:84","0","2633",,,,,"38912529"
"Pantry Shelf","TEFAP","12/21/2009","BMAC","PEANUT BUTTER:2:32,TOM.SAUCE:2:54,APPLESAUCE:1:27,PEARS:3:81,APRICOTS:4:108,521:6:264,PEACHES:3:81,CAN CHICKEN:2:104,598:6:264,TUNA:2:44,EGG NOODLES:4:48,678:4:76,ROTINI:2:42,MOZZARELLA:6:72","0","1297",,,,,"842570267"
"Pantry Shelf","EFAP","12/21/2009","BMAC","Apple Chips:4:12,Jello:6:66,Holiday Bags from Super One::220","0","298",,,,,"96113780"
"Pantry Shelf","TEFAP","12/21/2009","BMAC","SWEET POTATOES:4:90,MOZZARELLA:3:18,SLI. POTATOES:2:56,SLICED HAM:2:80","0","244",,,,,"952858125"
"St. Vincent of Walla Walla","EFAP","12/22/2009","BMAC","Misc.::308,Holiday Bags from Super One::416","0","724",,,,,"475949319"
"Asotin Co. Food Bank","TEFAP","01/06/2010","BMAC","PEANUT BUTTER:25:400,521:25:1100,WALNUTS:10:250,INSTANT MILK:11:222,CAN CHICKEN:15:780,SPAG. SAUCE:10:265,SPAGHETTI:20:500,GREEN BEANS:10:270,586:75:2068,KIDNEY BEANS:10:255,EGG NOODLES:2:24,MOZZARELLA:20:240,SLI. POTATOES:10:280,SLICED HAM:20:800","0","7454",,,,,"521172250"
"Basin City","TEFAP","01/07/2010","BMAC","PORK:7:364,APRICOTS:9:243,521:15:660,SPAG. SAUCE:9:238,SPAGHETTI:16:400,586:23:634,TUNA:7:154,PUMPKIN:7:243","0","2936",,,,,"178013322"
"Connell Food Bank","TEFAP","01/07/2010","BMAC","PORK:7:364,APRICOTS:9:243,521:15:660,SPAG. SAUCE:9:238,SPAGHETTI:16:400,586:23:634,TUNA:7:154,PUMPKIN:7:243","0","2936",,,,,"326549890"
"Salvation Army-Franklin","TEFAP","01/07/2010","BMAC","PORK:13:676,APRICOTS:16:432,521:26:1144,SPAG. SAUCE:16:424,SPAGHETTI:29:725,586:41:1130,TUNA:12:264,PUMPKIN:16:432","0","5227",,,,,"98709513"
"Golden Age Food Share","TEFAP","01/07/2010","BMAC","PORK:13:676,APRICOTS:16:432,521:26:1144,SPAG. SAUCE:16:424,SPAGHETTI:29:725,586:41:1130,TUNA:12:264,PUMPKIN:16:432","0","5227",,,,,"513897923"
"St. Vincent- Franklin","TEFAP","01/07/2010","BMAC","PORK:18:936,APRICOTS:21:504,521:30:1320,SPAG. SAUCE:21:567,SPAGHETTI:35:875,586:50:1378,TUNA:15:330,PUMPKIN:25:675","0","6585",,,,,"273361108"
"BMAC  Program","Other","12/23/2009","Customer","Misc.::80","0","80",,,,,"825111802"
"BMAC  Program","Other","12/23/2009","Customer","Turkeys::858","0","858",,,,,"305475717"
"BMAC  Program","Other","12/23/2009","Customer","Misc.::200","0","200",,,,,"52043206"
"Kahlotus Food Bank","TEFAP","01/07/2009","BMAC","PORK:2:104,APRICOTS:2:54,521:4:176,SPAG. SAUCE:2:53,SPAGHETTI:4:100,586:4:110,TUNA:2:44,PUMPKIN:2:54","0","695",,,,,"343788910"
"Pamona Grange","TEFAP","01/01/2010","Customer","PEANUT BUTTER:6:96,APPLESAUCE:3:81,521:6:264,WALNUTS:5:125,SPAG. SAUCE:3:81,SPAGHETTI:6:150,586:8:221,TUNA:3:66","0","1084",,,,,"562814961"
"Burbank Grange #630","TEFAP","01/01/2010","Customer","PEANUT BUTTER:6:96,APPLESAUCE:3:81,521:6:264,WALNUTS:5:125,SPAG. SAUCE:3:81,SPAGHETTI:6:150,586:8:221,TUNA:3:66","0","1084",,,,,"782708108"
"Salvation Army","TEFAP","01/01/2010","BMAC","PEANUT BUTTER:10:160,TOM.SAUCE:12:324,STEW:5:251,BEANS, G.N.:8:208,521:10:440,PEACHES:7:189,INSTANT MILK:5:101,CAN CHICKEN:10:520,586:10:276,RICE/30:6:366,ROTINI:2:52","0","2887",,,,,"225095686"
"Garfield Co. Food Bank","Other","12/29/2009","BMAC","Misc.::2196","0","2196",,,,,"777354133"
"St. Vincent of Walla Walla","EFAP","01/04/2010","BMAC","Misc.::839","0","839",,,,,"211483643"
"CSFP clients","CSFP","12/17/2009","Customer","494:23:635,Dry Milk:24:480,Peanut Butter:24:384,Evap. Milk:36:810,Beef Stew:12:516,Cheese, R.F.:24:624,Apricots:11:310,Peaches:11:310,Cereal, Corn Flakes:47:905,Macaroni:24:600,568:76:3175,Mix. Vegs:23:635","0","9384",,,,,"725355840"
"Helpline","EFAP","01/11/2010","BMAC","F.D. Dry Goods:5:200,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Prepared:2:120,F.D. Soup:2:120,F.D. Tomato Prod:2:120,Misc.::88,Bread::164","0","992",,,,,"992328306"
"Garfield Co. Food Bank","TEFAP","01/19/2010","BMAC","VEG. SOUP:4:76,STEW:4:172,BEANS, G.N.:8:208,PEARS:4:108,APRICOTS:4:108,521:8:352,SPAG. SAUCE:4:108,SPAGHETTI:8:200,GREEN BEANS:4:108,586:8:221,678:7:133,RICE/30:3:183,FROZ. BLUEBERRIES:8:96,MOZZARELLA:12:96,SLICED HAM:5:100","0","2269",,,,,"785574039"
"Garfield Co. Food Bank","CSFP","01/19/2010","BMAC","Pears:1:27,496:5:213,Evap. Milk:3:66,Tuna:2:46,Cheese, R.F.:2:30,Green Beans:2:40,Beans, Pinto:2:48,538:1:60,Fruit Cocktail:1:27,Tomatoes:2:40,Cereal, Ft. Wht. Br.:1:22","0","619",,,,,"950885310"
"St. Vincent of Walla Walla","EFAP","01/08/2010","Customer","Misc.::428,Tortillas::576","0","1004",,,,,"397704463"
"St. Vincent of Walla Walla","EFAP","01/07/2010","BMAC","Misc.::700","0","700",,,,,"135866412"
"BMAC Scrapped","EFAP","01/07/2010","BMAC","Tortillas::150",,"150",,,,,"486218701"
"Helpline","EFAP","01/14/2010","BMAC","Misc.::222","0","222",,,,,"23494301"
"Pantry Shelf","TEFAP","01/11/2010","Customer","PEANUT BUTTER:2:32,586:2:55,TUNA:2:44,678:1:19","0","150",,,,,"658815431"
"Pantry Shelf","EFAP","01/11/2010","Customer","Misc.::185,Tyson::160","0","345",,,,,"223594286"
"Pantry Shelf","TEFAP","01/13/2010","BMAC","PEANUT BUTTER:8:128,VEG. SOUP:3:57,TOM.SAUCE:4:108,APPLESAUCE:2:54,PEARS:4:108,521:6:264,PEACHES:4:108,INSTANT MILK:4:81,CAN CHICKEN:2:104,SPAGHETTI:4:100,586:8:221,598:4:176,TUNA:4:88,KIDNEY BEANS:3:76,678:6:114,RICE/30:3:183,MOZZARELLA:8:96","0","2066",,,,,"141525162"
"Salvation Army","EFAP","01/14/2010","BMAC","Misc.::290","0","290",,,,,"36842985"
"St. Vincent of Walla Walla","TEFAP","01/13/2010","BMAC","VEG. SOUP:10:190,TOMATOES:7:189,STEW:7:301,BEANS, G.N.:8:208,INSTANT MILK:7:141,586:11:303","0","1332",,,,,"759639467"
"St. Vincent of Walla Walla","EFAP","01/13/2010","BMAC","F.D. Corn:2:120,F.D. Beans:2:120,F.D. Chili/Beans:3:180,F.D. Dry Goods:10:400,F.D. Fish Prod.:2:120,F.D. Fruit.:3:180,F.D. Glass:3:180,F.D. Prepared:2:120,F.D. Soup:2:120,F.D. Tomato Prod:2:120,F.D. Mix Vegs:2:120,Misc.::435,Ramen:2:30,F.D.:2:120,Cereal:10:150,Mac & Cheese small:10:140,Holiday Bags from Super One::680","0","3335",,,,,"687668413"
"BMAC Scrapped","TEFAP","01/14/2010","BMAC","586:7:193","0","193",,,,,"159423694"
"Garfield Co. Food Bank","EFAP","01/19/2010","BMAC","F.D. Dry Goods:10:400,F.D. Fruit.:4:240,Misc.::226,Apple Chips:5:15","0","881",,,,,"734113259"
"Heart to Heart","TEFAP","01/19/2010","Customer","PEANUT BUTTER:3:48,VEG. SOUP:1:19,STEW:1:43,PEARS:1:27,521:2:88,SPAG. SAUCE:2:56,SPAGHETTI:2:50,GREEN BEANS:1:27,586:6:165,TUNA:1:22,KIDNEY BEANS:2:52,678:2:38,SLI. POTATOES:1:28","0","663",,,,,"192295247"
"Community Food Bank of Dayton","TEFAP","01/20/2010","BMAC","PEANUT BUTTER:10:160,TOM.SAUCE:4:108,STEW:4:172,521:8:352,SPAG. SAUCE:4:108,SPAGHETTI:4:100,GREEN BEANS:4:108,TUNA:4:88,678:12:228,FROZ. BLUEBERRIES:10:240,MOZZARELLA:8:96,SLI. POTATOES:4:112","0","1872",,,,,"759136484"
"Community Food Bank of Dayton","EFAP","01/20/2010","BMAC","F.D. Dry Goods:10:400,F.D.:25:1500,Tyson:10:200","0","2100",,,,,"218796712"
"Salvation Army","EFAP","01/19/2010","Customer","Misc.::968","0","968",,,,,"816574138"
"BMAC Scrapped","EFAP","01/19/2010","BMAC","Misc.::210","0","210",,,,,"426480584"
"CSFP clients","EFAP","01/21/2010","Customer","Bread::600","0","600",,,,,"682680535"
"St. Vincent of Walla Walla","TEFAP","01/19/2010","Customer","PEARS:6:162,INSTANT MILK:8:162","0","324",,,,,"133960956"
"Garfield Co. Food Bank","Other","01/19/2010","BMAC","Misc.::3307","0","3307",,,,,"621763201"
"St. Vincent of Walla Walla","EFAP","01/20/2010","Customer","Misc.::697","0","697",,,,,"706933172"
"Salvation Army","EFAP","01/21/2010","Customer","Misc.::1361","0","1361",,,,,"669376284"
"CSFP clients","Other","01/21/2010","Customer","Misc.::256,Bread::687","0","943",,,,,"226081936"
"Salvation Army","EFAP","01/25/2010","BMAC","Misc.::347,Tortillas::145","0","492",,,,,"122280856"
"Salvation Army","EFAP","01/25/2010","BMAC","F.D. Chili/Beans:3:180,F.D. Soup:3:180,Cereal:8:96,Mac & Cheese small:10:140","0","596",,,,,"933158500"
"Golden Age Food Share","TEFAP","01/25/2010","BMAC","CHEESE:30:720","0","720",,,,,"298949967"
"Salvation Army-Franklin","TEFAP","01/25/2010","BMAC","CHEESE:30:720","0","720",,,,,"695274363"
"Basin City","TEFAP","01/25/2010","BMAC","CHEESE:20:480","0","480",,,,,"579521947"
"Connell Food Bank","TEFAP","01/25/2010","BMAC","CHEESE:20:480","0","480",,,,,"811786673"
"St. Vincent- Franklin","TEFAP","01/25/2010","BMAC","CHEESE:44:1056","0","1056",,,,,"320367557"
"Pantry Shelf","TEFAP","01/25/2010","BMAC","PEANUT BUTTER:4:64,APPLESAUCE:2:54,PEARS:1:27,APRICOTS:2:54,CAN CHICKEN:2:104,SPAGHETTI:4:100,586:2:55,TUNA:4:88,678:2:38,SLI. POTATOES:3:84","0","668",,,,,"166477795"
"Pantry Shelf","EFAP","01/25/2010","BMAC","F.D. Fruit.::120,F.D. Soup:2:120,F.D. Mix Vegs:2:120,Misc.::71,Holiday Bags from Super One:20:200","0","631",,,,,"871286332"
"Kahlotus Food Bank","TEFAP","01/25/2010","BMAC","CHEESE:6:144","0","144",,,,,"856998307"
"St. Vincent of Walla Walla","TEFAP","01/25/2010","BMAC","STEW:8:344,BEANS, G.N.:4:104,APPLESAUCE:8:216,PEARS:3:81,521:12:528,INSTANT MILK:14:283,SPAG. SAUCE:8:212,SPAGHETTI:4:100,KIDNEY BEANS:8:204,RICE/30:6:366","0","2438",,,,,"671132569"
"St. Vincent of Walla Walla","EFAP","01/25/2010","BMAC","F.D. Chili/Beans:3:180,F.D. Dry Goods:10:400,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Prepared:2:120,F.D. Soup:3:180,F.D. Tomato Prod:2:120,F.D. Mix Vegs:3:180,Tyson:15:450","0","1810",,,,,"784667956"
"St. Vincent of Walla Walla","EFAP","01/25/2010","BMAC","Misc.::870","0","870",,,,,"909942102"
"Helpline","EFAP","01/25/2010","BMAC","Misc.::285","0","285",,,,,"195706673"
"Salvation Army","EFAP","01/21/2010","BMAC","Misc.::1361","0","1361",,,,,"248707088"
"CSFP clients","Other","01/21/2009","Customer","Misc.::343","0","343",,,,,"656415449"
"St. Vincent- Franklin","TEFAP","01/26/2010","BMAC","SM. DELI TURKEY:27:1080,FROZ. CHERRIES:31:930","0","2010",,,,,"535956016"
"St. Vincent of Walla Walla","EFAP","01/26/2010","BMAC","Misc.::870","0","870",,,,,"710533761"
"Basin City","TEFAP","02/04/2010","BMAC","WALNUTS:4:100,598:14:616,TUNA:7:154,678:13:247,VEG. OIL:5:130,RICE/30:6:366,DRIED BLUEBERRY:3:54,1% MILK 8oz:10:160","0","1827",,,,,"944800786"
"Connell Food Bank","TEFAP","02/01/2010","BMAC","WALNUTS:4:100,598:14:616,TUNA:7:154,678:13:247,VEG. OIL:5:130,RICE/30:6:366,DRIED BLUEBERRY:3:54,1% MILK 8oz:10:160","0","1827",,,,,"592402679"
"Kahlotus Food Bank","TEFAP","02/04/2010","BMAC","WALNUTS:3:75,598:8:352,TUNA:3:66,678:6:114,VEG. OIL:4:104,RICE/30:6:366,1% MILK 8oz:6:99","0","1176",,,,,"127611067"
"Salvation Army-Franklin","TEFAP","02/04/2010","BMAC","WALNUTS:7:175,598:25:1100,TUNA:12:264,678:22:418,VEG. OIL:8:280,RICE/30:11:671,DRIED BLUEBERRY:6:108,1% MILK 8oz:17:280.5","0","3296.5",,,,,"860847327"
"Golden Age Food Share","TEFAP","02/04/2010","BMAC","WALNUTS:7:175,598:25:1100,TUNA:12:264,678:22:418,VEG. OIL:8:280,RICE/30:11:671,DRIED BLUEBERRY:9:162,1% MILK 8oz:17:280.5","0","3350.5",,,,,"921403466"
"St. Vincent- Franklin","TEFAP","02/04/2010","BMAC","WALNUTS:8:200,598:29:1276,TUNA:14:308,678:26:494,VEG. OIL:10:260,RICE/30:13:793,DRIED BLUEBERRY:7:126,1% MILK 8oz:20:330","0","3787",,,,,"24475380"
"Asotin Co. Food Bank","TEFAP","02/03/2010","BMAC","TOMATOES:15:405,STEW:5:215,521:30:1320,CAN CHICKEN:25:1300,SPAG. SAUCE:7:186,SPAGHETTI:25:625,586:31:855,TUNA:15:330,RICE/30:10:610,SLI. POTATOES:1:28,DRIED BLUEBERRY:35:612","0","6486",,,,,"358166529"
"Burbank Grange #630","TEFAP","02/01/2010","Customer","TOMATOES:6:162,PEARS:3:81,521:12:528,GREEN BEANS:3:81,KIDNEY BEANS:6:153,RICE/30:3:183,CAN CHICKEN (x):6:72","0","1260",,,,,"717406536"
"Pamona Grange","TEFAP","02/01/2010","Customer","TOMATOES:6:162,PEARS:3:81,521:12:528,GREEN BEANS:3:81,KIDNEY BEANS:6:153,RICE/30:3:183,CAN CHICKEN (x):6:72","0","1260",,,,,"512533123"
"Salvation Army","EFAP","01/28/2010","Customer","Misc.::413","0","413",,,,,"410446037"
"St. Vincent of Walla Walla","EFAP","01/28/2010","BMAC","Tortillas::86","0","86",,,,,"514630845"
"Commitment to Community","Other","01/29/2010","Customer","Misc.::170","0","170",,,,,"341816145"
"BMAC  Program","Other","01/29/2010","Customer","Misc.::22","0","22",,,,,"165188220"
"St. Vincent of Walla Walla","EFAP","02/01/2010","Customer","Misc.::992","0","992",,,,,"800492696"
"Salvation Army","EFAP","01/29/2010","Customer","Misc.::102","0","102",,,,,"506898849"
"CSFP clients","CSFP","01/21/2010","Customer","Pears:12:324,496:75:3300,Tuna:12:274,Cheese, R.F.:24:576,Green Beans:24:648,Beans, Pinto:24:576,538:10:600,Fruit Cocktail:12:324,Tomatoes:24:648,Cereal, Ft. Wht.Bran Flake:24:502","0","7772",,,,,"133016190"
"Salvation Army","EFAP","02/02/2010","Customer","F.D. Chili/Beans:4:240,Cereal:10:120","0","360",,,,,"144384429"
"Salvation Army","EFAP","02/02/2010","Customer","Misc.::282","0","282",,,,,"322873605"
"Asotin Co. Food Bank","EFAP","02/02/2010","BMAC","SALVAGE:30:900","0","900",,,,,"181214771"
"BMAC  Program","Other","02/04/2010","Customer","Misc.::475","0","475",,,,,"937453069"
"Pantry Shelf","EFAP","02/04/2010","Customer","Misc.:1:30,Tyson:3:75","0","105",,,,,"143621064"
"Pantry Shelf","TEFAP","02/04/2010","Customer","586:3:83,FROZ. BLUEBERRIES:1:24,SM. DELI TURKEY:1:40,MOZZARELLA:3:36,SLICED HAM:1:40,CHEESE:2:48,FROZ. CHERRIES:1:30","0","301",,,,,"905746140"
"Salvation Army","EFAP","02/04/2010","Customer","Misc.::1712,Tortillas::169","0","1881",,,,,"97867540"
"Salvation Army","EFAP","02/08/2010","BMAC","F.D. Chili/Beans:4:240,F.D. Dry Goods:6:240,F.D. Fish Prod.:2:120,F.D. Fruit.:4:240,F.D. Prepared:4:240,F.D. Tomato Prod:2:120,Misc.::300,Juice::253,Mac & Cheese small:6:84,Tortillas::108","0","1945",,,,,"772099309"
"Salvation Army","TEFAP","02/02/2010","BMAC","PEANUT BUTTER:6:96,TOMATOES:2:54,BEANS, G.N.:6:156,SPAG. SAUCE:5:135,SPAGHETTI:6:125,586:10:276,TUNA:3:66,678:6:114,RICE/30:4:244,MOZZARELLA:8:96","0","1362",,,,,"566893956"
"Pantry Shelf","TEFAP","02/08/2010","BMAC","PEANUT BUTTER:6:96,TOMATOES:4:108,521:4:176,SPAGHETTI:4:100,586:8:221,598:4:176,KIDNEY BEANS:4:102,678:6:114,CAN CHICKEN (x):3:36,CHEESE:4:96","0","1225",,,,,"518171882"
"Pantry Shelf","EFAP","02/08/2010","BMAC","F.D. Soup:2:120,Ramen:1:15","0","135",,,,,"890177574"
"St. Vincent of Walla Walla","TEFAP","02/09/2010","BMAC","STEW:6:258,APPLESAUCE:8:216,521:6:264,INSTANT MILK:8:162,SPAG. SAUCE:8:212,KIDNEY BEANS:5:176,RICE/30:3:93,FROZ. BLUEBERRIES:10:240,SMALL TURKEY DELI:10:400,SLICED HAM:10:400,CHEESE:10:240","0","2661",,,,,"896372255"
"St. Vincent of Walla Walla","EFAP","02/09/2010","BMAC","F.D. Corn:2:120,F.D. Beans:2:120,F.D. Chili/Beans:4:240,F.D. Dry Goods:10:400,F.D. Fish Prod.:1:60,F.D. Fruit.:4:240,F.D. Glass:6:360,F.D. Prepared:2:120,F.D. Soup:4:240,F.D. Tomato Prod:2:120,F.D. Mix Vegs:3:180,Misc.::297,Tyson:16:640","0","3137",,,,,"811328583"
"Backpack Program","Other","02/09/2010","BMAC","F.D.::177","0","177",,,,,"367526183"
"Pantry Shelf","EFAP","02/09/2010","Customer","Misc.::389","0","389",,,,,"403645193"
"Garfield Co. Food Bank","TEFAP","02/15/2010","BMAC","PEANUT BUTTER:6:96,APPLESAUCE:3:81,PEARS:3:81,APRICOTS:3:81,GREEN BEANS:3:81,586:15:414,598:10:440,678:4:114,CAN CHICKEN (x):6:72,CHEESE:5:120,FROZ. CHERRIES:5:150","0","1730",,,,,"915647447"
"Garfield Co. Food Bank","EFAP","02/15/2010","BMAC","Cereal Bars:4:40,Mac & Cheese small:4:56,SALVAGE:30:960,Tyson:6:240","0","1296",,,,,"367301689"
"St. Vincent of Walla Walla","EFAP","02/09/2010","BMAC","Tortillas::115","0","115",,,,,"89566130"
"Garfield Co. Food Bank","CSFP","02/09/2010","BMAC","Apple Sauce:1:27,496:5:220,Spaghetti:2:50,Cheese, R.F.:2:30,Cereal, Rice:2:24,Green Beans:2:40,Can Chicken:2:24,Tomatoes:2:40,Plums:1:27","0","482",,,,,"345925614"
"Garfield Co. Food Bank","TEFAP","02/09/2010","BMAC","PEANUT BUTTER:2:32","0","32",,,,,"460929711"
"Community Food Bank of Dayton","EFAP","02/16/2010","BMAC","Lasagna:10:50,Apple Chips:2:24,SALVAGE:30:960","0","1034",,,,,"266871745"
"Community Food Bank of Dayton","TEFAP","02/16/2010","BMAC",,"0","0",,,,,"951569619"
"Community Food Bank of Dayton","TEFAP","02/16/2010","BMAC","APPLESAUCE:3:81,PEARS:3:81,APRICOTS:3:81,SPAG. SAUCE:6:159,SPAGHETTI:10:250,GREEN BEANS:6:159,586:10:276,598:12:528,VEG. OIL:10:260,RICE/30:5:305,SLICED HAM:6:240,CHEESE:15:360","0","2780",,,,,"957232892"
"Helpline","EFAP","02/16/2010","BMAC","F.D. Chili/Beans:2:120,F.D. Dry Goods:2:80,F.D. Fruit.:2:120,F.D. Prepared:2:120,F.D. Soup:2:120,Rice #50::70,Beans #50::50,Cereal:5:60,Mac & Cheese small:2:28,Boxed Dinners:3:21","0","789",,,,,"931455633"
"Commitment to Community","Other","02/11/2010","Customer","Misc.::74","0","74",,,,,"785579519"
"Salvation Army","EFAP","02/16/2010","Customer","Misc.::931,Potatoes::200","0","1131",,,,,"133530730"
"Garfield Co. Food Bank","Other","02/16/2010","BMAC","Misc.::1894","0","1894",,,,,"310915117"
"St. Vincent of Walla Walla","TEFAP","02/17/2010","Customer","TOMATOES:2:54,BEANS, G.N.:3:78,521:4:176,INSTANT MILK:6:121,CAN CHICKEN:6:312","0","741",,,,,"153983428"
"St. Vincent of Walla Walla","EFAP","02/17/2010","BMAC","Misc.::892","0","892",,,,,"837171818"
"Helpline","EFAP","02/17/2010","BMAC","F.D.::68","0","68",,,,,"723908839"
"YWCA","Other","02/17/2010","BMAC","F.D.::66","0","66",,,,,"108028770"
"BMAC  Program","Other","02/17/2010","Customer","F.D.::147","0","147",,,,,"368417364"
"BMAC Scrapped","Other","02/17/2010","BMAC","Misc.::50","0","50",,,,,"518000538"
"Salvation Army","EFAP","02/22/2010","BMAC","F.D. Corn:2:120,F.D. Beans:2:120,F.D. Chili/Beans:5:300,F.D. Fruit.:5:300,F.D. Glass:3:180,F.D. Prepared:5:300,F.D. Soup:5:300,F.D. Tomato Prod:4:240,F.D. Mix Vegs:1:60,Cereal:10:120,Mac & Cheese small:6:84","0","2124",,,,,"484750628"
"Salvation Army","TEFAP","02/22/2010","BMAC","PEANUT BUTTER:10:160,BEANS, G.N.:10:260,521:6:264,586:15:414,598:6:264,RICE/30:5:305,720:10:500,SLICED HAM:6:240,CHEESE:10:240,FROZ. CHERRIES:3:90","0","2737",,,,,"869751555"
"Basin City","TEFAP","02/23/2010","BMAC","CHEESE:30:720","0","720",,,,,"894505924"
"Connell Food Bank","TEFAP","02/23/2010","BMAC","CHEESE:30:720","0","720",,,,,"863274984"
"Salvation Army-Franklin","TEFAP","02/23/2010","BMAC","CHEESE:51:1224","0","1224",,,,,"632857180"
"Golden Age Food Share","TEFAP","02/23/2010","BMAC","CHEESE:51:1224","0","1224",,,,,"574460979"
"Kahlotus Food Bank","TEFAP","02/23/2010","BMAC","CHEESE:11:264","0","264",,,,,"973733382"
"St. Vincent- Franklin","TEFAP","02/23/2010","BMAC","CHEESE:61:1464","0","1464",,,,,"145284008"
"Heart to Heart","TEFAP","02/23/2010","Customer","VEG. SOUP:4:76,PEARS:1:27,APRICOTS:1:27,GREEN BEANS:1:27,586:6:165,598:4:176,678:2:38,CAN CHICKEN (x):4:48,SLICED HAM:1:40,CHEESE:2:48,FROZ. CHERRIES:2:60","0","732",,,,,"805219921"
"Salvation Army-Franklin","TEFAP","02/23/2010","BMAC","720:20:1000","0","1000",,,,,"590247614"
"Golden Age Food Share","TEFAP","02/23/2010","BMAC","720:20:1000","0","1000",,,,,"535578338"
"St. Vincent- Franklin","TEFAP","02/23/2010","BMAC","720:36:1800","0","1800",,,,,"907148874"
"Helpline","EFAP","02/22/2010","BMAC","Misc.::255","0","255",,,,,"929009391"
"St. Vincent of Walla Walla","EFAP","02/22/2010","BMAC","Misc.::490","0","490",,,,,"923600363"
"Christian Aid","EFAP","02/22/2010","BMAC","Misc.::234","0","234",,,,,"830973671"
"Community Food Bank of Dayton","TEFAP","02/22/2010","BMAC","720:3:150","0","150",,,,,"384067297"
"Helpline","EFAP","02/22/2010","BMAC","Misc.::118","0","118",,,,,"427415501"
"YWCA","Other","02/22/2010","BMAC","Misc.::89","0","89",,,,,"984875645"
"Pantry Shelf","EFAP","02/22/2010","Customer","Misc.::255","0","255",,,,,"642131756"
"St. Vincent of Walla Walla","EFAP","02/23/2010","BMAC","Misc.::154","0","154",,,,,"256031874"
"Salvation Army","EFAP","02/23/2010","BMAC","Misc.::89","0","89",,,,,"353764129"
"Backpack Program","EFAP","02/22/2010","BMAC","F.D.::41","0","41",,,,,"725054"
"BMAC Scrapped","Other","02/22/2010","BMAC","Misc.::97","0","97",,,,,"942332912"
"CSFP clients","TEFAP","02/18/2010","Customer","720:50:2500","0","2500",,,,,"709489432"
"Pantry Shelf","EFAP","02/23/2010","BMAC","F.D. Fruit.:2:120,F.D. Mix Vegs:2:120,Tyson:2:60","0","300",,,,,"720448454"
"Pantry Shelf","TEFAP","02/23/2010","BMAC","PEANUT BUTTER:6:96,APPLESAUCE:1:27,PEARS:1:27,TUNA:3:66,FROZ. BLUEBERRIES:2:48,SM. DELI TURKEY:2:80,CAN CHICKEN (x):2:24,SLICED HAM:2:80,CHEESE:6:144,FROZ. CHERRIES:2:60","0","652",,,,,"473774004"
"St. Vincent of Walla Walla","TEFAP","02/23/2010","BMAC","PEANUT BUTTER:15:240,VEG. SOUP:4:76,BEANS, G.N.:15:390,PEARS:12:318,INSTANT MILK:15:303,SPAG. SAUCE:12:318,586:9:248,598:15:660,VEG. OIL:38:988,CHEESE:10:240,FROZ. CHERRIES:9:270","0","4051",,,,,"207524687"
"St. Vincent of Walla Walla","EFAP","02/23/2010","BMAC","F.D. Corn:1:60,F.D. Beans:1:60,F.D. Peas:7:168,F.D. Chili/Beans:5:300,F.D. Dry Goods:10:400,F.D. Fish Prod.:1:60,F.D. Glass:3:180,F.D. Soup:2:120,F.D. Tomato Prod:2:120,Grape Jelly:5:115,F.D. Mix Vegs:1:60,Chili:7:91,Mac & Cheese small:25:350,Bowl Meals:3:174,Granola Bars:10:80,Boxed Dinners:15:105","0","2443",,,,,"616301453"
"Heart to Heart","Other","02/23/2010","Customer","Mac & Cheese small:1:14","0","14",,,,,"458933234"
"Burbank Grange #630","TEFAP","03/01/2010","Customer","PEARS:2:54,APRICOTS:2:54,SPAG. SAUCE:3:81,SPAGHETTI:5:124,TUNA:3:66,720:4:200,CHEESE:5:120,1% MILK 8oz:8:136,748:5:140","0","975",,,,,"445761843"
"Pamona Grange","TEFAP","03/01/2010","Customer","PEARS:2:54,APRICOTS:2:54,SPAG. SAUCE:3:81,SPAGHETTI:5:125,TUNA:3:66,720:4:200,CHEESE:2:120,1% MILK 8oz:8:136,748:5:140","0","976",,,,,"852009540"
"Asotin Co. Food Bank","TEFAP","03/03/2010","BMAC","PEANUT BUTTER:25:400,TOMATOES:10:270,BEANS, G.N.:20:520,APRICOTS:12:324,INSTANT MILK:10:202,SPAGHETTI:24:600,GREEN BEANS:12:324,TUNA:12:264,720:10:500,CHEESE:25:600,1% MILK 8oz:12:198,748:20:480","0","4682",,,,,"922762206"
"Asotin Co. Food Bank","EFAP","03/03/2010","BMAC","Mac & Cheese small:10:140,SALVAGE:30:960,Bowl Meals:1:58","0","1158",,,,,"57782440"
"Connell Food Bank","TEFAP","03/05/2010","BMAC","STEW:8:344,APPLESAUCE:9:243,MIXED FRUIT:10:270,APRICOTS:9:243,INSTANT MILK:19:384,586:23:634,KIDNEY BEANS:9:230,TOMATO SOUP:13:247,1% MILK 8oz:10:165,748:21:504","0","3264",,,,,"520625607"
"Basin City","TEFAP","03/05/2010","BMAC","STEW:8:344,APPLESAUCE:9:243,MIXED FRUIT:10:270,APRICOTS:9:243,INSTANT MILK:19:384,586:23:634,KIDNEY BEANS:9:230,TOMATO SOUP:13:247,1% MILK 8oz:10:165,748:21:504","0","3264",,,,,"429780749"
